Id2;application_when;address_state;occupation;birth_date;monthly_income;monthly_rent;residence_rent_or_own;residence_duration;bank_account_duration;home_phone_type;gender;score_TU;score_FICO_money;score_lexisnexis;score_serasa;score_unit4;credit_line_requested;credit_line_approved
8682;08/09/14 15:22;RJ;Mobile heavy equipment service technician;30/04/97;2800;1250;TRUE;1-2 years;3+ years;Mobile;male;443;360;403;309;557;2000;1100
8683;23/01/12 16:42;SP;Computer control operator;19/06/64;800;0;FALSE;3+ years;1-2 years;Mobile;female;711;850;656;49;180;2000;1100
8684;08/08/13 14:13;SP;Singer;18/11/75;5400;1000;TRUE;6 months or less;3+ years;Mobile;male;230;100;321;461;215;13500;12300
8685;24/08/13 11:06;SP;Occupational analyst;07/09/78;900;700;TRUE;3+ years;6 months or less;Mobile;male;537;388;405;108;411;2000;1200
8686;08/12/14 01:39;SP;Carpet installer;15/10/82;200;250;TRUE;7-12 months;1-2 years;Home;female;200;100;268;105;279;16500;15900
8687;10/08/11 16:43;PB;Counter clerk;28/08/60;5200;2200;FALSE;7-12 months;6 months or less;Mobile;female;661;833;662;227;251;2500;1500
8688;10/03/14 16:20;SP;Recreation supervisor;30/05/85;7300;3800;FALSE;7-12 months;3+ years;Mobile;male;681;850;576;2;332;14500;14100
8689;02/02/14 17:35;SC;Collision repair and refinish technician;15/01/82;2400;800;TRUE;3+ years;3+ years;Mobile;female;717;679;690;649;287;2000;1300
8690;08/04/15 15:57;RS;Railroad engineer;10/03/83;2700;500;TRUE;7-12 months;3+ years;Home;male;737;567;650;0;424;14000;11200
8691;19/10/14 23:51;GO;Nursing assistant;23/08/85;4900;3000;TRUE;3+ years;3+ years;Mobile;male;258;219;330;57;368;2500;1200
8692;12/02/12 10:09;GO;Water transportation pilot;12/11/59;800;0;FALSE;3+ years;1-2 years;Mobile;female;744;850;525;0;354;2000;1000
8693;02/02/15 00:44;SP;Computer chip processor;13/07/71;5700;850;TRUE;3+ years;6 months or less;Mobile;female;479;339;556;0;544;17000;16200
8694;01/02/15 15:41;SC;Medical technologist;21/01/01;4500;1050;TRUE;3+ years;1-2 years;Mobile;male;200;100;337;790;413;3500;1100
8695;14/04/14 15:24;SP;Retail buyer;19/11/79;4200;1500;TRUE;3+ years;6 months or less;Mobile;female;601;291;618;245;467;1500;1000
8696;14/05/11 17:45;SP;Marshal;08/07/84;7200;2650;TRUE;1-2 years;3+ years;Home;male;509;465;433;0;229;10500;10000
8697;18/12/14 21:51;CE;Nuclear technician;29/02/92;7100;1250;TRUE;3+ years;7-12 months;Mobile;female;663;745;640;0;398;2500;1100
8698;22/01/14 18:23;SP;Human resources clerk;19/02/60;2200;0;FALSE;3+ years;3+ years;Mobile;male;476;332;413;649;469;9500;8700
8699;24/12/14 12:30;ES;Packaging and filling machine tender;28/12/75;10000;1000;FALSE;6 months or less;7-12 months;Mobile;female;786;785;690;0;220;13000;12200
8700;16/12/13 15:02;SP;Airfield operations specialist;18/11/92;2200;1800;TRUE;3+ years;7-12 months;Home;male;200;179;297;120;411;8000;6600
8701;03/04/14 12:40;PE;Marine equipment mechanic;18/08/86;10800;3250;FALSE;1-2 years;3+ years;Mobile;male;200;100;224;46;187;17000;16600
8702;09/05/15 20:42;PR;Commercial photographer;15/08/74;10400;1400;TRUE;1-2 years;1-2 years;Mobile;female;200;252;220;463;188;6000;3900
8703;23/08/14 14:50;AL;Executive;09/04/56;9000;1100;FALSE;3+ years;3+ years;Mobile;female;685;520;473;0;442;3500;3300
8704;27/01/12 10:39;ES;Housekeeper;26/01/65;1100;400;TRUE;3+ years;6 months or less;Mobile;male;200;250;200;28;203;17500;16900
8705;25/05/14 19:40;RO;Water transportation pilot;21/05/79;2700;850;TRUE;3+ years;3+ years;Home;male;776;746;690;126;708;2000;1400
8706;07/10/14 01:13;SP;Etcher;17/07/72;700;550;TRUE;3+ years;3+ years;Home;female;458;415;459;281;-4;1500;1000
8707;01/10/11 13:49;SP;Unclaimed property officer;17/02/71;1300;700;TRUE;3+ years;3+ years;Mobile;female;769;629;674;0;599;2000;1200
8708;20/05/13 18:38;PA;Psychiatric aide;11/12/86;10500;1450;TRUE;3+ years;3+ years;Home;female;740;698;643;498;349;19000;18600
8709;12/02/13 16:20;MG;Wildlife officer;14/08/67;3300;1000;TRUE;3+ years;3+ years;Mobile;female;200;420;306;535;553;9000;8200
8710;05/03/15 18:36;SP;Quality assurance inspector;26/12/79;1500;1450;TRUE;7-12 months;3+ years;Mobile;male;677;534;607;138;538;12000;10900
8711;23/10/14 16:18;SP;Hostler;17/08/67;3500;2300;FALSE;1-2 years;3+ years;Mobile;female;651;519;578;34;444;4000;1400
8712;03/02/14 22:18;SP;Web programmer;07/07/63;6500;100;FALSE;6 months or less;6 months or less;Mobile;female;566;571;496;672;346;2000;1200
8713;30/01/12 11:46;RJ;Facilitator;16/09/53;2800;900;TRUE;3+ years;7-12 months;Mobile;male;328;315;243;368;189;2000;1400
8714;11/10/14 14:17;SP;Municipal court judge;27/11/82;11000;2500;TRUE;1-2 years;1-2 years;Mobile;female;718;850;578;0;147;3000;1800
8715;19/03/15 12:26;PR;Electrical power line repairer;18/02/83;400;950;TRUE;3+ years;1-2 years;Mobile;male;231;356;245;444;178;1500;1000
8716;03/09/12 20:33;MG;Semiconductor processor;08/08/91;2000;1400;TRUE;1-2 years;3+ years;Mobile;female;748;850;530;775;375;23000;21600
8717;03/07/14 21:56;MG;Vice president;15/05/71;2600;50;TRUE;3+ years;3+ years;Mobile;female;512;407;534;382;615;1500;1100
8718;19/09/13 11:00;RJ;Load dispatcher;18/11/94;1200;900;TRUE;6 months or less;1-2 years;Home;male;605;707;568;198;111;18000;17600
8719;25/12/12 15:47;RS;Dance captain;07/03/60;1500;1400;TRUE;3+ years;6 months or less;Mobile;female;270;396;200;136;281;6000;5300
8720;17/10/11 20:35;MG;Medical assistant;13/11/57;400;0;FALSE;3+ years;1-2 years;Mobile;male;200;189;274;0;707;3000;1000
8721;02/06/11 21:26;SC;Nannie;05/12/90;1200;2300;TRUE;6 months or less;7-12 months;Mobile;female;353;423;430;299;326;7500;6800
8722;03/04/14 19:50;SP;Credit manager;05/11/95;4700;1500;TRUE;1-2 years;1-2 years;Mobile;male;200;265;261;22;461;1500;1100
8723;12/11/12 02:52;SP;Bookkeeping clerk;03/06/73;4600;300;FALSE;3+ years;1-2 years;Mobile;male;706;100;678;0;365;2000;1100
8724;03/02/15 10:16;SP;Artificial inseminator;13/03/87;4400;1750;TRUE;3+ years;3+ years;Home;female;686;715;658;417;744;2000;1100
8725;19/04/14 19:07;SP;Enrichment education instructor;19/04/81;3100;0;FALSE;3+ years;3+ years;Mobile;female;277;415;268;32;499;2000;1000
8726;31/08/11 06:16;RS;Maintenance and repair worker;29/06/55;1500;1250;FALSE;7-12 months;3+ years;Work;male;200;105;274;435;274;20000;19500
8727;16/10/13 16:44;MG;Student services director;22/01/84;400;400;TRUE;1-2 years;1-2 years;Mobile;female;337;379;260;735;667;2000;1200
8728;23/03/15 10:35;MG;Conservation forester;03/11/83;4900;4850;FALSE;3+ years;3+ years;Mobile;female;627;850;593;0;247;2000;1100
8729;16/08/13 04:20;PE;Electrician;06/06/86;12900;4000;TRUE;3+ years;6 months or less;Mobile;male;734;425;690;31;390;2000;1200
8730;10/01/14 18:56;PI;Transportation engineer;12/03/84;2800;300;TRUE;3+ years;3+ years;Mobile;male;415;635;347;478;395;1500;1000
8731;13/01/13 18:40;DF;Financial clerk;07/02/86;900;350;TRUE;3+ years;1-2 years;Mobile;male;727;506;618;0;520;18000;17200
8732;30/03/12 21:49;TO;Door-to-door sales worker;20/05/51;5300;0;FALSE;3+ years;3+ years;Home;male;200;301;214;0;294;13500;11600
8733;12/01/12 11:45;RJ;Radio and telecommunications equipment repairer;16/06/56;2100;0;FALSE;7-12 months;1-2 years;Mobile;male;572;631;592;599;520;4000;1200
8734;22/06/14 15:49;BA;Medical equipment preparer;02/08/79;200;200;TRUE;6 months or less;3+ years;Mobile;male;623;850;538;194;631;1500;1100
8735;23/06/14 16:25;MG;CNC programmer;17/05/98;2000;1100;TRUE;3+ years;6 months or less;Mobile;male;200;100;200;778;194;3000;1100
8736;09/02/15 18:55;PE;Liquid waste treatment plant and system operator;27/03/81;4600;700;TRUE;3+ years;1-2 years;Home;male;482;562;428;389;340;1500;1000
8737;13/10/14 11:17;MG;Camera repairer;05/01/78;300;950;FALSE;1-2 years;3+ years;Mobile;female;362;319;474;0;203;2000;1400
8738;11/07/15 13:20;SC;Real property assessor;01/03/88;2600;150;TRUE;1-2 years;6 months or less;Home;female;292;190;209;111;371;20000;19400
8739;02/01/12 13:21;MG;Amusement machine servicer;25/01/81;3200;650;TRUE;7-12 months;6 months or less;Mobile;female;772;785;685;0;513;1500;1200
8740;23/10/12 17:30;GO;Line repairer;01/09/73;9900;1950;FALSE;3+ years;1-2 years;Home;female;662;639;566;0;446;14000;13400
8741;17/04/14 12:07;RS;Statistical assistant;12/08/00;1400;1000;TRUE;3+ years;6 months or less;Mobile;male;460;529;455;443;441;15000;14100
8742;22/03/14 13:17;SP;Buyers' agent;09/05/79;5400;2000;TRUE;1-2 years;7-12 months;Mobile;male;660;726;690;94;664;10000;9700
8743;17/01/14 12:05;PE;Community support worker;26/11/74;4100;2650;FALSE;3+ years;1-2 years;Mobile;female;200;274;220;85;459;1500;1100
8744;15/01/14 16:40;SP;Sheet metal worker;22/09/48;2200;1850;FALSE;7-12 months;3+ years;Mobile;female;723;623;672;431;258;2000;1200
8745;10/06/13 11:40;SE;Airman;27/03/90;5700;1200;TRUE;3+ years;1-2 years;Home;male;791;850;679;479;531;1500;1300
8746;10/09/13 10:36;PR;Extruding, forming, pressing, and compacting machine tender;09/07/57;2200;150;TRUE;1-2 years;3+ years;Mobile;female;213;415;243;244;384;2000;1300
8747;23/02/15 11:43;MG;Leasing manager;03/09/66;2200;1100;TRUE;7-12 months;3+ years;Home;female;490;131;524;318;143;1500;1000
8748;23/11/14 15:22;AL;Apartment rental agent;31/07/49;1800;1100;FALSE;3+ years;1-2 years;Work;male;360;340;364;776;257;2500;1600
8749;30/04/12 13:56;SC;Administrative assistant for human resource;05/05/92;2300;1200;TRUE;6 months or less;6 months or less;Mobile;male;643;506;551;575;745;15000;14400
8750;06/09/12 21:08;MG;Workforce development specialist;21/11/82;5600;1600;TRUE;3+ years;3+ years;Mobile;male;583;673;441;99;537;3000;1100
8751;03/09/13 15:36;SP;Farmhand;05/07/88;1300;250;TRUE;3+ years;1-2 years;Mobile;male;758;812;690;439;430;10000;9300
8752;26/06/14 15:35;ES;Abstractor;25/04/94;10100;2250;TRUE;3+ years;6 months or less;Home;male;770;759;676;557;676;1500;1100
8753;14/02/15 19:19;GO;General superintendent;08/05/74;2900;0;FALSE;3+ years;3+ years;Mobile;male;787;647;617;0;302;1500;1100
8754;06/09/14 12:08;MT;Aircraft and avionics equipment mechanic;10/09/67;3200;1600;TRUE;6 months or less;6 months or less;Mobile;male;443;704;336;201;84;2500;1500
8755;25/07/12 17:59;PE;Oral hygienist;08/05/69;0;1350;TRUE;3+ years;6 months or less;Home;female;761;751;642;44;578;2000;1100
8756;12/03/15 17:01;SP;Rigging chaser;03/11/72;17600;3700;TRUE;1-2 years;6 months or less;Mobile;female;715;525;488;102;377;18000;17000
8757;14/09/11 17:36;SP;Cleaning supervisor;18/07/75;10000;4050;FALSE;3+ years;3+ years;Mobile;male;657;585;601;147;637;12500;11800
8758;30/03/15 17:24;SP;Booth cashier;05/01/68;800;1300;TRUE;3+ years;3+ years;Mobile;male;776;818;660;772;504;2000;1000
8759;15/11/13 17:30;PR;Loan counselor;25/01/60;3100;1200;TRUE;6 months or less;7-12 months;Mobile;male;691;816;583;88;740;21000;20400
8760;11/11/13 19:32;CE;Dipper;06/04/01;3300;1500;FALSE;3+ years;6 months or less;Mobile;female;631;850;546;351;425;2000;1200
8761;24/06/13 10:05;SP;Training assistant;29/05/75;6600;2350;FALSE;3+ years;3+ years;Mobile;female;200;305;375;472;520;4500;3900
8762;04/09/12 10:03;MS;Worker compensation coordinator;15/06/82;100;400;TRUE;3+ years;6 months or less;Mobile;male;200;254;246;152;404;3000;1100
8763;04/06/15 19:34;GO;Position classifier;26/12/80;1700;1450;TRUE;3+ years;1-2 years;Mobile;male;641;509;539;140;347;12500;11900
8764;08/05/14 03:00;SP;Punch card operator;20/10/74;4000;1800;TRUE;3+ years;3+ years;Mobile;male;797;829;632;239;346;2500;2000
8765;31/03/15 20:30;RS;Composer;13/04/80;500;200;FALSE;3+ years;3+ years;Mobile;female;614;520;521;80;634;21000;20200
8766;15/12/14 16:02;PE;Tool grinder;06/08/97;2300;800;TRUE;1-2 years;6 months or less;Mobile;male;200;100;200;44;278;4500;3400
8767;23/09/13 14:54;DF;Law librarian;21/11/69;3300;2050;FALSE;3+ years;6 months or less;Mobile;male;200;186;224;137;218;9000;8600
8768;02/06/15 16:27;SP;Contract skidder;09/06/94;1700;350;TRUE;1-2 years;7-12 months;Mobile;male;200;158;200;52;290;11000;8500
8769;30/12/13 11:09;RS;Police dispatcher;14/03/66;13200;2050;FALSE;1-2 years;1-2 years;Home;male;769;728;599;448;207;19500;18700
8770;03/07/12 18:42;SP;Library assistant;15/11/84;2700;1200;TRUE;3+ years;1-2 years;Mobile;female;719;850;656;758;80;2500;1100
8771;08/08/14 19:09;MT;Tour bus driver;11/02/67;900;300;FALSE;3+ years;7-12 months;Mobile;female;769;698;616;0;390;2000;1100
8772;13/11/12 06:28;SP;Instructional designer;17/09/83;1200;100;TRUE;7-12 months;6 months or less;Mobile;male;200;189;247;291;339;1500;1100
8773;06/04/15 12:34;SP;Mechanical engineering technician;04/08/65;10900;2350;FALSE;3+ years;7-12 months;Mobile;male;747;499;570;0;468;2000;1100
8774;14/12/13 18:03;PR;Window clerk;04/09/79;4700;1350;TRUE;3+ years;7-12 months;Mobile;male;369;240;328;559;415;19500;17500
8775;21/01/15 10:04;DF;Radar controller;16/11/80;2000;850;FALSE;6 months or less;1-2 years;Mobile;male;766;635;598;61;463;2000;1100
8776;12/08/13 15:03;DF;Urban planner;15/05/89;800;3750;TRUE;3+ years;3+ years;Home;female;200;273;291;389;263;3500;2500
8777;14/08/13 17:38;MG;Concrete paving machine operator;07/01/80;2900;550;TRUE;3+ years;3+ years;Mobile;male;485;541;537;165;473;2000;1200
8778;27/02/12 19:48;RS;Personnel development specialist;24/06/98;6300;2450;TRUE;7-12 months;3+ years;Mobile;male;634;414;646;717;448;19000;17500
8779;14/02/15 13:44;SP;Office and administrative support worker supervisor;29/06/80;4600;1050;TRUE;3+ years;3+ years;Mobile;female;452;100;300;685;436;2000;1200
8780;06/12/11 18:13;SP;University professor;05/01/85;1500;1400;TRUE;3+ years;3+ years;Mobile;female;326;450;200;481;566;2500;1500
8781;07/11/13 13:45;PR;Clerical assistant;10/12/78;4500;850;TRUE;3+ years;6 months or less;Mobile;male;648;387;637;181;527;10000;9600
8782;05/07/12 16:13;GO;Automotive engineer;14/05/73;6100;1550;FALSE;6 months or less;3+ years;Mobile;male;757;849;625;3;487;21500;21300
8783;13/04/15 14:23;CE;Desktop publisher;27/12/93;4700;200;TRUE;3+ years;3+ years;Mobile;male;760;850;598;130;232;2000;1500
8784;15/03/14 21:15;AM;Horse breeder;24/01/74;10100;1450;FALSE;3+ years;3+ years;Mobile;male;299;178;200;121;238;4500;1400
8785;11/04/14 16:36;SC;Scheduling clerk;28/02/40;4100;100;FALSE;7-12 months;3+ years;Home;male;770;850;614;0;395;18000;17600
8786;02/01/15 19:07;GO;Correspondent;25/06/92;3100;950;TRUE;1-2 years;3+ years;Mobile;female;701;718;564;6;398;2000;1300
8787;01/09/14 16:52;RS;Oral pathologist;23/01/84;2800;300;TRUE;3+ years;1-2 years;Mobile;female;200;550;272;65;209;8500;7900
8788;17/01/15 10:22;ES;Criminal investigator;16/05/65;8400;1550;FALSE;1-2 years;3+ years;Home;female;744;672;629;776;643;22000;21100
8789;27/03/15 15:14;PI;Industrial engineer;02/04/83;2200;250;TRUE;6 months or less;7-12 months;Mobile;male;724;560;603;0;425;6500;5800
8790;11/10/14 14:31;CE;Set and exhibit designer;28/09/59;8100;3200;FALSE;3+ years;7-12 months;Mobile;male;710;758;613;237;306;27000;26100
8791;16/12/14 10:17;SP;Clerical supervisor;25/11/89;8600;150;TRUE;3+ years;3+ years;Mobile;male;321;163;225;372;422;10500;9900
8792;25/08/12 19:38;SP;Faller;21/02/76;3200;200;FALSE;6 months or less;1-2 years;Mobile;female;647;554;544;179;117;7500;7200
8793;15/05/14 19:35;RJ;Diesel service technician;19/09/57;2600;1100;FALSE;3+ years;3+ years;Home;male;200;100;361;488;382;16000;13600
8794;09/08/12 13:08;PR;Assistant cook;29/09/61;3500;0;FALSE;6 months or less;6 months or less;Mobile;male;360;566;394;29;377;1500;1200
8795;09/05/12 09:12;SP;Paleontologist;23/02/89;6500;2100;TRUE;3+ years;3+ years;Mobile;male;660;671;460;386;612;3000;1500
8796;18/03/15 10:13;SP;Computer typesetter;23/09/99;6000;2100;TRUE;3+ years;3+ years;Mobile;female;709;608;589;555;453;2000;1200
8797;10/05/15 17:26;PB;Bindery worker;16/02/85;2100;4550;TRUE;1-2 years;6 months or less;Mobile;male;695;100;628;560;389;2000;1300
8798;07/02/15 18:36;PA;Chemical equipment tender;21/04/94;1300;1350;TRUE;6 months or less;7-12 months;Home;female;529;624;560;664;297;2000;1400
8799;13/10/14 11:23;CE;Systems developer;27/03/75;4900;950;FALSE;3+ years;3+ years;Mobile;female;786;657;690;0;242;18000;17200
8800;17/09/14 16:55;PR;Computer support specialist;19/11/68;6300;1200;FALSE;1-2 years;6 months or less;Mobile;female;643;627;547;29;580;2000;1200
8801;08/11/14 20:20;BA;Transportation attendant;27/11/70;6600;0;FALSE;3+ years;6 months or less;Mobile;female;734;785;581;767;582;15000;14300
8802;15/10/14 16:03;TO;Power tool repairer;06/06/92;2600;2250;TRUE;3+ years;6 months or less;Home;male;473;499;347;88;451;11000;10200
8803;14/04/15 14:37;SP;Army;18/08/86;800;800;TRUE;1-2 years;7-12 months;Mobile;female;687;715;647;0;499;9000;8800
8804;25/06/12 12:58;RJ;Floor finisher;20/09/93;400;1200;TRUE;1-2 years;6 months or less;Mobile;male;790;725;690;463;414;1500;1100
8805;05/11/12 13:08;PR;Scientific illustrator;16/07/83;4500;850;FALSE;7-12 months;6 months or less;Mobile;female;717;716;613;26;438;1500;1200
8806;01/02/14 17:16;PR;Payroll coordinator;30/04/77;1500;700;TRUE;6 months or less;3+ years;Mobile;female;601;389;463;458;156;4500;3500
8807;04/03/13 21:38;RJ;Limnologist;08/11/67;1100;500;TRUE;3+ years;3+ years;Mobile;male;743;708;647;133;118;17000;16400
8808;11/06/14 17:40;MG;Airbrush artist;02/09/73;6000;2000;TRUE;3+ years;3+ years;Mobile;female;200;345;289;224;429;3000;1800
8809;12/11/11 10:21;PE;Environmental technician;01/02/83;3700;1800;TRUE;3+ years;3+ years;Mobile;female;506;762;513;0;215;2000;1100
8810;13/11/12 19:36;PE;Greenhouse manager;25/02/80;1500;1000;TRUE;3+ years;3+ years;Mobile;male;200;256;363;170;433;2000;1300
8811;21/09/13 20:15;SP;Purchase-and-sales clerk;05/12/65;9900;1200;TRUE;3+ years;3+ years;Home;female;749;734;656;2;677;25000;24500
8812;06/06/12 17:19;SP;Telecommunications line installer;16/08/65;4700;1850;FALSE;6 months or less;3+ years;Mobile;female;436;572;415;404;632;13500;13000
8813;30/09/13 12:22;SP;Pharmacy aide;05/10/68;300;1100;TRUE;3+ years;1-2 years;Mobile;male;200;495;200;482;321;20500;19800
8814;13/07/15 18:29;PE;Composing machine tender;28/10/85;4500;450;TRUE;3+ years;1-2 years;Mobile;male;724;802;579;132;168;11500;11300
8815;15/04/13 20:48;BA;Ceiling tile installer;29/08/78;800;550;TRUE;7-12 months;6 months or less;Mobile;male;762;480;582;48;263;2500;1300
8816;14/07/14 17:02;RJ;Geoscientist;01/04/82;2700;1700;TRUE;3+ years;3+ years;Mobile;male;783;850;541;333;459;15500;15200
8817;14/03/13 15:22;ES;Regional planner;05/06/72;400;400;TRUE;1-2 years;1-2 years;Mobile;female;200;470;312;694;307;2000;1000
8818;04/03/15 15:17;SP;INS agent;12/01/84;200;300;TRUE;3+ years;3+ years;Mobile;male;724;850;637;0;454;18500;18000
8819;11/02/13 12:42;SP;Claims appraiser;17/03/70;2200;1400;TRUE;3+ years;3+ years;Mobile;male;200;314;272;102;434;2000;1100
8820;31/10/12 00:46;RN;Personal care aide;18/11/68;200;1500;TRUE;3+ years;3+ years;Home;female;683;515;624;115;723;2000;1500
8821;13/11/13 11:12;BA;Real property appraiser;14/04/62;5400;1550;FALSE;3+ years;3+ years;Mobile;female;759;850;676;0;354;18000;17400
8822;19/05/15 13:53;MG;Training administrator;02/03/87;4100;1300;TRUE;3+ years;6 months or less;Work;female;200;168;200;0;503;19000;18600
8823;19/02/15 19:11;RJ;Plumber;08/03/92;2900;3850;TRUE;3+ years;6 months or less;Mobile;female;200;379;214;510;525;17500;17100
8824;02/09/14 15:00;MA;Wound, ostomy, and continence nurse;28/09/68;3500;550;TRUE;3+ years;6 months or less;Mobile;male;226;335;268;339;232;5500;4700
8825;20/06/15 18:51;SP;Personnel training officer;29/06/61;5500;0;FALSE;3+ years;3+ years;Home;male;691;719;573;656;481;2000;1000
8826;20/02/14 11:13;SP;DEA agent;17/12/79;5500;800;TRUE;1-2 years;1-2 years;Home;male;658;756;690;646;179;2000;1200
8827;24/11/12 21:06;PR;Harbor pilot;19/01/84;7800;1350;TRUE;7-12 months;3+ years;Mobile;male;762;754;617;0;449;6000;5500
8828;07/05/15 20:10;SP;Structural metal fitter;02/09/86;4200;1050;TRUE;3+ years;3+ years;Home;male;200;255;227;0;451;10000;9900
8829;30/01/15 21:28;SP;Hydrographic surveyor;11/12/69;12000;800;FALSE;6 months or less;3+ years;Home;female;557;493;430;525;489;18000;17700
8830;23/09/11 11:05;GO;Payroll coordinator;15/03/75;1300;200;TRUE;3+ years;3+ years;Home;female;376;478;529;284;368;2000;1600
8831;27/04/15 12:22;AM;Structural metal fabricator;13/02/88;2700;4950;TRUE;3+ years;6 months or less;Mobile;male;300;100;346;753;350;2000;1300
8832;01/11/13 13:47;MG;Internet developer;01/06/84;4700;550;FALSE;1-2 years;3+ years;Mobile;female;439;567;524;126;91;1500;1100
8833;18/12/14 14:47;SP;Electrologist;11/07/80;6000;700;FALSE;3+ years;1-2 years;Mobile;male;512;555;449;0;484;1500;1000
8834;04/09/13 11:17;TO;Training consultant;09/03/80;3700;500;TRUE;3+ years;1-2 years;Mobile;female;644;499;623;41;255;2000;1000
